SMILES,ID,cut_bond
Cc1occc1C(=O)Nc1ccc(C(=O)N2Cc3ccccc3Nc3ccccc32)cn1,db234f8bd7,"[(13, 15)]"
CC(C)c1ccnc(NC(=S)NCCC2=CCCCC2)c1,6624720c8d,"[(8, 9)]"
CCc1cc(-c2ccc(Cl)cc2)nc2c(C#Cc3ccc(N)nc3)cnn12,82ec0692ab,"[(14, 15)]"
O=C(CCl)NCCCOc1cccc(CC2CCCCCN2)c1,3bbd14d4d7,"[(1, 4)]"
C=COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,00c647de6e,"[(2, 3)]"
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(C4CCCN4c4cc(F)cc(F)c4)c3o2)CCO1,74b0d9abf3,"[(11, 13)]"
CCNc1ccc(N)cc1C(=O)Nc1c(C)cc(C(F)(C(F)(F)F)C(F)(F)F)cc1C,befe985545,[]
COc1cc(C=C2C(=O)CCc3cc(Cl)ccc32)c([N+](=O)[O-])cc1OC,f802fb9e71,"[(5, 6)]"
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)N1c1ccc(F)cc1,3799c220c9,"[(25, 26)]"
CCOc1nc(-c2ccc(C[C@@H](N)CC(=O)N3CCC[C@@H](c4nc5ccccc5n4CCCOC)C3)cc2)cs1,18698cb28f,[]
CN(CCCN1CCOCC1)c1cccc(Br)n1,ab2b40a247,"[(0, 1)]"
CN(C)C1CN(c2nc(Cl)nc(NNC(=O)[C@H](CC3CCCC3)CN(O)C=O)c2F)CC1(C)C,7925f35890,[]
Oc1cc(O)nc(SCc2cccc(F)c2F)n1,9fb6ef9d1a,"[(7, 8)]"
CCn1c2c(c(=O)n1-c1ccc(F)cc1F)[C@H]1CC[C@]2(C)C1(C)C,d48b89dbde,"[(1, 2)]"
O=Cc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,3fad524f77,"[(5, 6)]"
COC(=O)C(C)Oc1cc(C)ccc1COc1ccc(NC(=S)N2CCCCN2)c(F)c1,7d2e2637b3,"[(21, 23)]"
COC[C@H]1C[C@H](OS(C)(=O)=O)CN1C(=O)OC(C)(C)C,2dd39d5f29,"[(6, 7)]"
COC(=O)c1nc(C)sc1-c1ccc(F)c(F)c1,90697d058c,"[(4, 5), (8, 9)]"
O=C(Nc1ccc(OCCN2CCOCC2)c2ccccc12)c1cccc(-c2ccccc2F)c1,a6d4113659,"[(26, 27)]"
CCCCN1C(=O)C(=O)c2cc(Cl)ccc21,9095c28709,"[(3, 4)]"
CC1(C)c2cc(C#N)ccc2OC1OC(=O)CCl,061dd6a519,"[(13, 14)]"
O=[N+]([O-])c1cc(Cl)c(-n2nc(C(F)(F)F)cc2C(F)(F)F)c(Cl)c1,6332b2950d,"[(9, 10), (8, 16)]"
FC(F)(F)c1ccc(Cl)c(-c2cccn3nc(Cl)nc23)c1,cb8894b139,"[(9, 10)]"
C[C@H]1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(Br)cc1F,699806f030,"[(14, 15)]"
O=C(NCc1cccnc1)c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1,de0e95ab7b,"[(1, 2)]"
Fc1ccc(C(Nc2nc3ccccc3[nH]2)c2ccc(F)cc2)cc1,60fcadedf5,"[(6, 7)]"
CC(C)N1CCC(Oc2cc3cc(C(=O)N4CCS(=O)(=O)CC4)n(-c4ccnc(Cl)c4)c3cc2Br)CC1,a738329c29,"[(23, 24)]"
Cc1ccsc1-c1ccc(C=O)cc1,d85f7fefeb,"[(5, 6)]"
O=C(O)C(c1ccccn1)C1CCCC1,0d4bf4904c,[]
NS(=O)(=O)c1ccc(OCCCCl)cc1,c65d1e06ae,"[(8, 9)]"
CCn1ncc2c(Cl)c(C(=O)NC)cnc21,7867f179c4,"[(9, 11)]"
CC(COc1ccc(S(C)(=O)=O)cc1)=NNc1ccc(C#N)cc1,832b000505,"[(1, 14)]"
CC(C)(O)CNc1ccc(N2CCCC2=O)cc1[N+](=O)[O-],966fcbefe4,"[(10, 11)]"
CCOC(=O)CCc1cccc(C(O)=C2C(=O)N(C(C)=O)c3cc(F)ccc32)c1,9ed2e5370b,"[(12, 14)]"
CCOc1cc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)ccc1CCC(=O)O,f25c6135fe,[]
Cc1cc2c(s1)N(C)c1ccccc1N=C2N1CCN(C)CC1,aac34fac40,"[(6, 7)]"
COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,a1b580fe84,"[(8, 9)]"
NC(=O)N1c2ccccc2CC(=NO)c2ccccc21,aa1cb4ec95,"[(11, 12)]"
CC(C)(C)OC(=O)N[C@@H](CC1CCCCC1)CN1C(=O)c2ccccc2C1=O,2a02e24146,"[(16, 17)]"
CO[C@@H]1[C@H](OCc2ccccc2)[C@H]2CO[C@H](O2)[C@@H]1OCc1ccccc1,9c75244ac3,"[(0, 1)]"
C=CCn1c(=O)n(C2CCN(c3ncnc4cc(OC)c(OC)cc34)CC2)c(=O)c2cc([N+](=O)[O-])ccc21,1fcb2f828e,"[(2, 3)]"
CC(=O)Nc1nc2c(C)cc(C)nc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,1f93ce3b43,"[(1, 3)]"
CS(=O)(=O)c1ccc(C2CCOCC2)c(C(=O)O)c1,94a9b417ce,[]
CCOC(=O)CCCc1nccc2c(-c3noc(-c4ccc(OC(C)C)c(Cl)c4)n3)cccc12,105ea958ad,"[(7, 8)]"
CCS(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1N1CCN(S(C)(=O)=O)CC1,0623b65aef,"[(21, 22)]"
Oc1cccc(-c2cccc([C@H]3CCNC[C@@H]3OCc3ccc4ccccc4c3)c2)c1,8b178b8e26,[]
FCCc1cc(C#Cc2ccccc2)ccc1OC(F)F,c8491b83bc,"[(5, 6)]"
COc1cc(C)cc(F)c1,3f6f54f974,"[(4, 5)]"
O=c1c(Cc2cccnc2)cn2c3c(cccc13)Nc1ccccc1-2,251154de5c,[]
O=[N+]([O-])c1ccc(NS(=O)(=O)c2cccc(Cl)c2Cl)c(F)c1,6ce371b14f,"[(7, 8)]"
CC(=O)c1ccc2c(c1)CC(=O)N2,adafbdc8a7,"[(1, 3)]"
COc1cccc(CN([C@H]2CCN(Cc3cccc(C#N)c3)C2=O)S(=O)(=O)c2ccc3ccc(OC)cc3c2)c1,2eb2a83510,"[(7, 8)]"
CNc1ncc(CN2CC(c3cc(F)cc(F)c3F)CC2=O)s1,db17451d14,"[(1, 2)]"
COc1ccc(-n2nc3c4ccc(N)cc4[nH]cc-3c2=O)cc1,643f144216,[]
COc1ccc(Cn2c(=O)c(-c3cccs3)c(OCC3CCOCC3)c3cc(Br)ccc32)cc1,b8b1cbaa97,"[(17, 18)]"
Nc1cc(Oc2cccc(Cl)c2Cl)c(Cl)cc1[N+](=O)[O-],31f847f36c,"[(3, 4)]"
CC(=NNc1ccccn1)c1ccccn1,6497e2cbb5,"[(1, 2)]"
Cc1cccc(NC(=O)NCC(=O)N(CC(=O)N2CCCC2)c2ccccc2)c1,785baf560f,"[(7, 9)]"
Cc1[nH]c2ccc(NC(=O)c3cc(OCCN4CCOCC4)nc(N4CCOCC4)n3)cc2c1C,995b732855,"[(7, 8)]"
O=S(=O)(c1ccc(O)cc1)c1c(-c2ccccc2)oc2ccc(Cl)cc12,360358232d,[]
N#Cc1ccc(N2CCC(O)(Cc3ccccc3)CC2)cc1,8d8f358ffd,"[(9, 11)]"
CCN(CC)C[C@@H]1CCCN1CC(=O)N1c2ccccc2NC(=O)c2ccccc21,a7ce5186ab,"[(10, 11)]"
Cc1cc(-c2cnc3c(NCCC(F)(F)F)nc(CN)cn23)ccc1C(=O)NC1CC1,4cdd83db9e,[]
CCOC(=O)[C@@H]1CCCC[C@@H]1N[C@@H](C)c1ccccc1,2b55fa9fee,[]
C=CC(=O)NCC(=O)O,02443b8abc,"[(2, 4)]"
CCCN1Cc2cc(Oc3cccc(CNCc4c(C)cc(C)cc4C)c3)ccc2N=C1NC(=O)OC(C)(C)C,78d7a519e1,"[(15, 16)]"
NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1,02815e72f2,"[(6, 7)]"
CCCCCCCCCCCCCCCCCc1nc2cc(NC(=O)c3ccccc3)ccc2n1CCCN(C)C,d1b2afbdd7,"[(22, 23)]"
O=[N+]([O-])c1ccc(-c2cc3c(N4CCc5ccccc54)ncnc3[nH]2)cc1,fec525e07c,"[(10, 11)]"
O=c1nc(-c2cccc(S(=O)CCCc3ccccc3)n2)sc2ccccc12,cc0d5cfcf9,"[(9, 10)]"
O=C(Cc1cccc(Cl)c1)c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1,0bc29e9a4d,"[(1, 10)]"
COC(=O)[C@H](CN)NC(=O)c1sc(C(=O)NCc2cccc(O)c2)cc1Cl,48b7234996,[]
CCC(CNc1cc(-c2ccc(C)cc2)c(S(=O)(=O)NCc2ccc(F)c(Cl)c2)cc1C(=O)O)c1ccccc1,8905312148,"[(7, 8)]"
CCCc1c(C(=O)NCc2ccc3cc(OCC(=O)O)ccc3c2)cnn1-c1ccccc1,518ff85fe6,[]
CCC(C)(Br)C(=O)OC(C)(C)C,149f5e8357,"[(7, 8)]"
COC(=O)c1ccc(-c2cc(C(F)(F)F)cc3[nH]ncc23)c(F)c1,e390335061,"[(7, 8)]"
CCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3C)c(C)cc2C2CCC2)[nH]1,7c485e5006,"[(9, 11)]"
C[C@H](NC(=O)c1cc(OCC(=O)N2CCC[C@H]2C(=O)NC2CCC2)n(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OC2CCC2)CC1,9adec9ca6c,"[(32, 34)]"
CCOc1cc(C)c(N)cc1C,c212184074,[]
CCN(CC)C(=O)c1ccccc1Cl,779e7c7931,"[(2, 5)]"
O=c1oc(=O)n(CC2CC2)c2ccccc12,13022f34c2,"[(5, 6)]"
NC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,842ccc467c,[]
COc1ccc(CO)cc1Oc1cccc(C#N)c1,630ef2d8a5,[]
CC1(C)C(Cl)(Cl)C1(Cl)C(=O)O,382aef0351,[]
CCN(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2OC(C)(C)O[C@@H]21,f90a26097d,"[(1, 2)]"
CCOCCn1c(N2CCCN(CCC3(c4ccc(F)cc4)CCN(C(=O)c4cc(OC)c(OC)c(OC)c4)C3)CC2)nc2ccccc21,9c5b6b199b,"[(11, 12)]"
O=C(c1ccccc1)c1cccnc1Cl,6634c2dafe,"[(1, 2)]"
COc1ccc(Oc2ccc(C(=O)N(C(C)C)C3CCCCC3)cc2)cc1,32cf591a0f,"[(7, 24), (5, 6), (4, 5), (7, 8), (5, 25)]"
CCOC(=O)C1=C(Nc2ccc(OCC(O)CO)cc2C)OC(=Cc2c[nH]c3ncccc23)C1=O,6b6dce2f49,"[(22, 23)]"
O=C(CCS)NC/C=C\COc1cc(CN2CCCCC2)ccn1,6aac1b240a,[]
[N-]=[N+]=NCCCOC12C=CC=CC1CC2C(=O)N1CCCCC1,2c65e8910f,"[(2, 3)]"
O=C1CC(=O)N(c2ccc(NC(=O)c3c(Br)ccc4c3OCO4)cc2)c2ccc3ccccc3c2N1,38acca3eb4,"[(10, 11)]"
Cc1ccc(NC(=O)C(C)C)cc1Br,dfcecbcdf6,"[(5, 6)]"
CCN(CC)C/C=C\c1cc(F)ccc1S(=O)(=O)Nc1ccc2c(c1C(=O)O)OCc1nccn1-2,97a2777870,[]
O=C(O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCCc1ccccc1-3,8686140b7d,[]
CC(NC(c1ccc(Cl)cc1)c1cccc(N)c1)c1ccc(F)c(F)c1F,e442c848fe,[]
COc1ccc(N2NC(=O)CC2=O)cc1,ca5f69e6d0,"[(6, 11)]"
O=C(Nc1ccccn1)N1c2nc(N3CCC(C(F)(F)F)CC3)ccc2N2CC[C@H]1C2,fd3e623bd6,"[(12, 13)]"
CN(c1ccc(C(=O)O)cc1)C(C(=O)N(c1ccccc1)c1ccc2cccc-2o1)c1ccc(C(C)(C)C)cc1,cb029ad265,[]
CC(C)(C)OC(=O)N1CCN(c2cccc(NCc3ccccc3)c2N)CC1,54a4a42fa0,[]
O=C(c1cc2nccc(Cl)c2s1)N1CCC1,fc0b9bdf83,"[(1, 12)]"
CNCc1cc2c(=O)c(C(=O)NCc3ccc(Cl)cc3)cn(C)c2o1,fb19bf470e,"[(1, 2)]"
NC1(c2ccc(-c3nc4c(cc3-c3ccccc3)-n3c(nnc3C(F)F)CO4)cc2)CCC1,e6303559a6,[]
Cc1cccc(Nc2cc(Cl)ncn2)c1,512b3bc4f5,"[(6, 7)]"
COC(=O)CCCC[C@H](O)CCO,ebe6d10f1b,[]
Nc1ccc(C(=O)N2Cc3ccnn3Cc3ccccc32)c(Cl)c1,f98e1b67d1,[]
O=c1[nH]c2cc(Cl)c(C(F)(F)F)cc2n1C1CCN(C2CCOCC2)CC1,6ef73e76da,"[(18, 19)]"
CC(=O)OCC(=O)Nc1ccc(C2=NC(Cc3ccc4ccccc4c3)C(=O)N(C)c3ccc(Cl)cc32)cn1,373ac09e77,"[(5, 7)]"
CC(=O)NCCc1ccc(C)s1,888ac9432c,"[(1, 3)]"
Cc1ccccc1C(NC(=O)Nc1ccc(Cl)cc1)C(=O)NC1CCN(C(C)C)CC1,1e28c6b570,"[(19, 21)]"
NC(=O)CC[C@H](NC(=O)c1ccc(NC(Cn2ccnc2)c2ccc(F)cc2)cc1-c1ccccc1)C(=O)O,4e33445557,[]
COc1ccc2c(C(=O)C(C)C)nn(CC(=O)O)c2c1,6775acc4fa,[]
COCc1cc(Nc2cc(OC)ccc2Cl)nc(-c2cccc(C)c2)n1,8f2254610a,"[(5, 6)]"
Cc1ccc(-c2cccc(C(=O)CC(=O)Nc3cc(C(F)(F)F)c(N(C)C)cc3NC(=O)OC(C)(C)C)c2)nn1,e9d7d2e880,"[(13, 15)]"
Cc1cc(-c2nc3ccc(N)cc3c(=O)[nH]2)cc(C)c1O,7f8c16f3ed,[]
CCCC(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,e487358122,"[(3, 5)]"
CN1CC[C@]23CC(=O)CC[C@H]2[C@H]1Cc1cccc(Oc2nnnn2-c2ccccc2)c13,30e370a113,"[(18, 19)]"
COc1ccc(NC(=O)c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1OC,38d40d7338,"[(6, 7)]"
Cc1ccc2[nH]c(C3CCNCC3)nc2c1,27f01d6b00,"[(6, 13), (5, 6)]"
CC#CCn1c(N2CCC[C@H](NC(=O)OC(C)(C)C)C2)c(C#N)c2c1c(=O)n(C)c(=O)n2C,f786681179,"[(3, 4)]"
O=C(NC1CCN(c2ncccc2Cl)CC1)c1cc2cccc(N3CCN(CCc4ccccn4)CC3)c2o1,c09070929b,"[(1, 2)]"
CCN(CC)C1CCN(CC(=O)N[C@@H](COCc2ccccc2)C(=O)Nc2ccc(Oc3ccc(F)cc3)cc2)C1,b4205b2ef5,"[(10, 12)]"
CC(C)(C)OC(=O)COc1cccc(CNCc2ccc(-c3cccnc3)cc2)c1,68b5473332,"[(15, 16)]"
CCNC(=O)c1cc2c(Cl)ccc(-n3c(=O)cc(C(F)(F)F)n(C)c3=O)c2o1,c566bf8d45,"[(2, 3)]"
CCOC(=O)C1(c2ccccc2)CCNCC1,977cd9ab7d,"[(2, 3)]"
CN(C(=O)c1cccc(C2CCNCC2)n1)C1CCCc2ccccc21,37bd9b672f,[]
NC(=O)C1(C(=O)N(c2ccccc2)c2ccc(Oc3ccnc4cc(OCCCC5(O)CC5)ccc34)c(F)c2)CC1,1cb8e00f63,"[(25, 26)]"
ON=Cc1ccnc2ncccc12,5cd6436538,"[(1, 2)]"
CON=CNC(=O)c1ccc(C=O)cc1C,cbde7bd1ac,"[(10, 11)]"
COC(=O)C1(CCNc2ccccc2Cl)CCCN1C(=O)OC(C)(C)C,ce3b5294c0,"[(6, 7)]"
O=C(Cc1ccncc1)Nc1ccc2oc3c(c2c1)CCCCCC3,f13719fb4d,"[(1, 9)]"
CCCN(CCc1ccccc1)c1ccc(C#N)c(C(F)(F)F)c1,b33f183949,"[(2, 3)]"
Cc1cc(Br)cc2c1nc(C)n2Cc1ncc(C(F)(F)F)cc1Cl,79bf6e1d1a,"[(11, 12)]"
COc1c(Cl)ccc(C#N)c1F,ea78056cf5,"[(7, 8)]"
CCCCC12CC(=O)C=C1c1ccc(O)cc1C2,0403fb9ec3,[]
CCOC(=O)[C@H]1COc2cc(CCNC[C@H](O)COc3ccc(O)cc3OC)ccc2O1,bdcc882d98,[]
CNC(=O)c1nn(C)cc1NC(=O)c1nc(NCCOC)ncc1Nc1cncnc1,a8f6a171bb,"[(10, 11)]"
Cc1ccc(S(=O)(=O)NCCCC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1,c81e57bf85,"[(5, 8)]"
Cc1nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c(F)c3)c2[nH]c1=O,24da01499d,"[(13, 14)]"
N#Cc1cccc(NC(=O)Nc2ccc([C@@H]3CNCCO3)cc2F)c1,4a1a5b8ce8,[]
CCCNC(=N)NC(=O)CC(C)(C)c1ccc(-c2ccc(C(=O)N3CCN(C)CC3)cc2)c(OCCCOC)c1,a91d96966a,"[(6, 7)]"
c1ccc2c(N3CCNCC3)noc2c1,e2e635ab93,"[(4, 5)]"
CC(C)(C)c1nc(-c2ccnc(N)n2)c(-c2cccc(N)c2)s1,c63be41979,"[(14, 15)]"
O=C(O)C1CC(=O)N(C2CCCCC2)C1,cba41af799,"[(5, 7), (7, 14)]"
CCOC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,d69afba740,"[(9, 10)]"
CC(C)OC(=O)N1CCC(ON=C2CCN(c3ncc(C=O)cc3F)CC2)CC1,6ec0c40407,"[(15, 16)]"
O=Cc1ccc(OC(=O)c2ccccc2)c([N+](=O)[O-])c1,15fdbc91c3,"[(6, 7)]"
C[C@H](NC(=O)OC(C)(C)C)C(=O)O,54867bd9e4,"[(2, 3)]"
CC(C)=CCCC(C)CCNc1cccc2ccccc12,40fddd92df,"[(9, 10)]"
CC(=O)N(Cc1cccnc1)c1ccc(Cl)cc1,19157e4585,"[(1, 3)]"
CS(=O)(=O)c1ccc(C(=O)CC(=O)C2CC2)c(F)c1,3554de8b58,[]
CC(C)NC(=O)NCc1ccccc1-c1ccc(CN2C(=O)[C@H](NC(=O)C(C)(C)NC(=O)OCc3ccccc3)CCc3ccccc32)cc1,2292bb470d,"[(4, 6)]"
CCC(Cl)N1C(=O)CCC1=O,933194f7ee,"[(2, 3)]"
COc1ccc(N)cc1NC(=O)NC(=O)c1cc(F)c(F)cc1Cl,e4b86ddf63,[]
Cn1c(=O)c2[nH]c(NCCCCCO)nc2n(C)c1=O,d49b6620fa,"[(6, 7)]"
COc1ccc(-c2cnnn2-c2cc(OC)c(OC)c(OC)c2)cc1,885b1f256d,"[(7, 8), (6, 10)]"
CCNC(=O)N1CCc2nc(-c3ccc(OCCCN4CCCC4C)cc3)sc2C1,4d640c3903,"[(18, 19)]"
O=C(N[C@@H]1Cc2ccccc2[C@H]1C(CC1CC1)C(=O)O)c1cc2sc(Cl)c(Cl)c2[nH]1,205ac1e9a1,[]
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1,9e530ed434,"[(12, 13)]"
O=C(CN1CCCCC1)c1cccc(F)c1,fbf3a038b9,"[(2, 3)]"
CC(=O)N[C@H](CCNC(=O)c1nc(C#N)c2cc(Oc3ccccc3)ccc2c1O)C(=O)O,4963237f6e,"[(1, 3)]"
Nc1ncc(-c2ccc(-c3cccnc3OC3CCNCC3)cc2F)cn1,117b89cecd,"[(8, 9)]"
C#Cc1cc(CNC(=O)C=Cc2ccc(C(F)(F)F)cc2CCC)cc(F)c1NS(C)(=O)=O,1402af0d25,"[(6, 7)]"
O=C(N(Cc1cc2c(cn1)OCCO2)CC1CCCN(CCn2c(=O)ccc3ncc(F)cc32)C1)C(F)(F)F,2af863cee7,"[(19, 20)]"
CCN(c1nc(C)cc(COS(C)(=O)=O)n1)c1ccc(C(C)C)cc1Br,49c56efbdc,"[(10, 11)]"
N#Cc1ccc2[nH]cnc2c1,9f6c4229e3,"[(7, 8), (6, 7)]"
CC1(CO)Cc2nnc(-c3ccc(-c4ccc(F)cc4)cc3C(F)(F)F)n2CCS1,067859ecea,[]
COc1cc(NC2CN(C(=O)OC(C)(C)C)C2)ccc1[N+](=O)[O-],3b813afc1f,"[(4, 5)]"
O=C(O)CN1CCC2(CC1)CCN(c1ccc(C3CC3)cc1)C2=O,92938a3bde,"[(3, 4)]"
COC(CNC(=O)N(C)c1ccc(SC(F)(F)F)cc1F)OC,bba830883d,"[(4, 5)]"
CC1(C(=O)c2c[nH]c3ncc(-c4cccc(N5CCN(C(=O)CC#N)CC5)c4)nc23)CCCCC1,347392aa05,"[(19, 20)]"
CN1CCC(NC(=O)c2csc(N)n2)CC1,435a2ec8fa,"[(5, 6)]"
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,6740453dab,[]
CC1=C(CNc2cccc(C(F)(F)F)c2)C(C)(C)CCC1,1d6b173954,"[(3, 4)]"
Cc1cnc(N2CCC(O)CC2)nc1,21d242e4d0,"[(4, 5)]"
C/C=C/[C@H]1CN(C(=O)c2cc(-c3ccc(F)cc3)on2)[C@@H](CC(C)C)C(=O)N1,379b9fe026,"[(5, 6)]"
O=C1NCCc2oc3ccccc3c21,e7cc5d71c2,"[(0, 1), (2, 3)]"
COC(=O)Oc1cc(Nc2ncnc3cc(O)c(OC)cc23)c(F)cc1C,b93b911291,[]
O=C(O)CCCOc1cccc2c1SCCC2,ca46dd2593,[]
CCOC(=O)c1ccc(CCN(C)CCCC(C#N)(C(=O)OC)c2ccc(OC)c(OC)c2)cc1,081a45152f,"[(11, 13)]"
C=CCN(CC=C)C(=O)CCCCC,247e03e217,"[(3, 7)]"
Brc1ccc(-c2nsc3cc(OCCCCN4CCOCC4)ccc23)cc1,e72b100ae4,"[(15, 16)]"
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1I,a13d071fb4,"[(5, 7)]"
O=C1NCCCn2c1cc1cc(F)cc(-c3ccncc3)c12,2fd4564a90,"[(14, 15)]"
N#Cc1ccc(CN2CCC(NC(=O)c3cnc(Br)s3)CC2)cc1,d5c7a06479,"[(11, 12)]"
Cc1nc(-c2ccc3c(=O)n(CC(C)C)c(CNC(=O)OC(C)(C)C)c(-c4ccccc4)c3c2)sc1C(=O)O,da2c896c2c,[]
COc1nc(C)cc(C)c1-c1cc2[nH]c(=O)c3cnn(C4CCOCC4)c3c2cc1F,37a0aa518d,"[(12, 13)]"
CCC1(CC)C(=O)c2cc(O)c(C)c(C)c2C1=O,ea5cebf7a5,[]
COc1cc2c(cc1-c1ccccc1)C(c1cccc(C#N)c1)=NCC(=O)N2C,8b70d73352,"[(7, 8)]"
CC(C)C(=O)NCc1cnc(C(F)F)c(C(=O)O)c1,423df8518a,[]
O=C1c2c(cc(Nc3ccccc3)cc2C(F)(F)F)[C@@H]2CNCCN12,5b2e5d03f9,[]
CC(C)(C)OC(=O)Nc1ccccc1C(=O)c1ccc(Cl)cc1,bc548235af,"[(14, 16)]"
O=C1CCCc2cc(-c3ccc(F)c(Cl)c3)ccc21,7c7f345230,"[(7, 8)]"
O=C(c1ccc(-c2ccc(F)cc2)cc1)N1CCC(CC2CC2)(C(=O)O)CC1,30383d9733,[]
CCCCn1cnc2c1c(=O)n(CCCP(=O)(OCC)OCC)c(=O)n2CCCC,257b0e8ecd,"[(11, 12)]"
COc1ccccc1N1CCN(C(=O)OC(C)(C)C)CC1,1c526b4235,"[(11, 12)]"
ClCc1csc(-c2ccc(Cn3cnc4ccccc43)cc2)n1,9b44a46c50,"[(3, 4), (2, 22)]"
COC(=O)c1cc(O)c2cc(N)cc(OC)c2n1,267a85c377,[]
COc1ccccc1NC(=O)c1ccc(-c2ccc(NC(=O)c3oc(N4CCCC(C)C4)nc3C(F)(F)F)cc2)cc1,97c7be25af,"[(8, 9)]"
Fc1ccc(OC[C@H]2C[C@H]3CN(c4cncc(Cl)n4)CCN3C2)cc1,18f0f8dc00,"[(11, 12)]"
COC(=O)c1cccc2[nH]nc(CNCC34CCN(CC3)CC4)c12,45907fbf5f,"[(12, 13)]"
Cc1ccc(S(=O)(=O)Oc2nc(N)nc3c2CCCc2occc2-3)cc1,6b9ceb4687,"[(5, 8)]"
CC1OCCN(Cc2ccccc2NS(=O)(=O)C(F)(F)F)C1=O,415985bbf2,"[(5, 6)]"
c1ccc(-c2n[nH]c3cc(Nc4cccnc4)ccc23)cc1,7477bd5570,[]
OC1CCc2cccc(Nc3nc4cc(Br)ccc4[nH]3)c2C1,4c70264285,"[(9, 10)]"
NC(=O)C(c1c(F)cc(Br)cc1F)N1CCC2(CC1)CN(C1CC1)C(=O)CO2,cf45dedbfc,"[(3, 13)]"
CCN(CC(C)C)C(=O)[C@@H]1C[C@H](C(=O)NCC2(CCCCOC)c3ccccc3Oc3ccccc32)CN(C(=O)OC(C)(C)C)C1,c0f378f9d1,"[(2, 7)]"
CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)CCc2ccccc21,15059e42be,"[(0, 1)]"
CC(C)Oc1ccccc1-c1ccc(C(=O)O)c(Nc2ccc(F)cc2)c1,ac2be1a719,[]
Cn1cnc(-c2cccc(NC(=O)Nc3ccccc3F)c2)c1-c1cc2c(N)ncnc2s1,e3b3b832bd,"[(10, 11)]"
c1ccc([C@H]2CCCC[C@H]2NC2CC2)cc1,b410540cd7,"[(9, 10)]"
c1ccc([C@@H]2CCCC[C@H]2NC2CC2)cc1,74a22ee451,"[(9, 10)]"
CCOC(=O)C(Oc1ccccc1-n1cccc1)c1ccc(C)cc1,eb9341c199,"[(5, 6)]"
O=C1CCCc2cc(-c3ccncc3)ccc21,3b03bb7071,"[(7, 8)]"
CCN(C(=O)N(C)c1cn(-c2cccnc2)nc1Cl)C(=O)C(C)(C)C,b9e7514721,"[(2, 19)]"
C/C(=C\c1cccc2c1NCCNC2=O)CCCC(=O)O,081b4acc86,[]
Brc1cccc(C2CC2)n1,e1ee0639fc,"[(5, 6)]"
O=C(OCc1ccccc1)N1Cc2ccc(CO)cc2C1,42086d592d,"[(1, 10)]"
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,d3b29b6154,[]
Oc1cccc2c1CCC2,11c31817d4,[]
O=CN1CC[C@]23CC(=O)CC[C@H]2[C@H]1Cc1cc(Oc2nnnn2-c2ccccc2)cc(O)c13,52c99df48a,"[(17, 18)]"
Cc1c(-c2cncc(Br)c2)ccc2c1CC(=O)N2C,4dcbb753bd,"[(2, 3)]"
O=c1ccc2c([C@@H](O)CNCCc3ccc(Oc4cccc(-c5ccccc5)c4)cc3)ccc(O)c2[nH]1,8522453841,[]
